Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average
232.0850067138672,232.1699981689453,231.99200439453125,232.11000061035156,177071,0.0,0.0,232.0729766845703
232.10000610351562,232.16000366210938,231.9499969482422,232.13999938964844,148328,0.0,0.0,232.0739776611328
232.12879943847656,232.1999969482422,231.9600067138672,232.0,159011,0.0,0.0,232.04997863769532
231.9949951171875,232.00999450683594,231.74000549316406,231.7877960205078,233660,0.0,0.0,232.0275390625
231.77999877929688,232.03990173339844,231.77999877929688,231.781005859375,174230,0.0,0.0,231.96376037597656
231.77999877929688,231.8699951171875,231.64999389648438,231.656494140625,184995,0.0,0.0,231.87305908203126
231.64999389648438,231.80810546875,231.38999938964844,231.4550018310547,375361,0.0,0.0,231.7360595703125
231.4550018310547,231.7100067138672,231.30999755859375,231.66259765625,201650,0.0,0.0,231.6685791015625
231.6649932861328,231.9600067138672,231.625,231.85000610351562,197783,0.0,0.0,231.68102111816407
231.85989379882812,231.92909240722656,231.63999938964844,231.64500427246094,146613,0.0,0.0,231.65382080078126
231.64999389648438,231.80999755859375,231.55999755859375,231.5850067138672,196262,0.0,0.0,231.6395233154297
231.58990478515625,231.64999389648438,231.44500732421875,231.44500732421875,197325,0.0,0.0,231.6375244140625
231.4600067138672,231.52999877929688,231.32029724121094,231.5,208986,0.0,0.0,231.6050048828125
231.5,231.64999389648438,231.42999267578125,231.61419677734375,174499,0.0,0.0,231.55784301757814
231.6199951171875,231.75999450683594,231.5500946044922,231.75,198639,0.0,0.0,231.57884216308594
231.7550048828125,232.0,231.58999633789062,231.83999633789062,293888,0.0,0.0,231.6298400878906
231.8249969482422,231.889892578125,231.63999938964844,231.6999969482422,171568,0.0,0.0,231.68083801269532
231.6999969482422,231.75990295410156,231.5413055419922,231.72000122070312,190563,0.0,0.0,231.72483825683594
231.6999969482422,231.72000122070312,231.44320678710938,231.50999450683594,260204,0.0,0.0,231.70399780273436
231.5,231.55560302734375,231.0800018310547,231.09010314941406,318124,0.0,0.0,231.5720184326172
231.08909606933594,231.1999969482422,230.5500030517578,230.8300018310547,536879,0.0,0.0,231.37001953125
230.83999633789062,231.11000061035156,230.63999938964844,231.00999450683594,358417,0.0,0.0,231.23201904296874
231.0,231.4799041748047,230.77639770507812,231.3249969482422,324256,0.0,0.0,231.15301818847655
231.3249969482422,231.7100067138672,231.25999450683594,231.6490020751953,315277,0.0,0.0,231.18081970214843
231.66000366210938,231.80999755859375,231.5,231.8000946044922,280948,0.0,0.0,231.32281799316405
231.82000732421875,231.91000366210938,231.6750030517578,231.7100067138672,273792,0.0,0.0,231.49881896972656
231.7100067138672,231.8800048828125,231.57000732421875,231.8300018310547,230073,0.0,0.0,231.6628204345703
231.81500244140625,231.8800048828125,231.7100067138672,231.75160217285156,162586,0.0,0.0,231.74814147949218
231.72500610351562,231.75990295410156,231.45010375976562,231.6199951171875,274082,0.0,0.0,231.74234008789062
231.625,231.8300018310547,231.49000549316406,231.6199951171875,370157,0.0,0.0,231.7063201904297
231.61500549316406,231.6199951171875,231.32000732421875,231.4149932861328,273073,0.0,0.0,231.6473175048828
231.4149932861328,231.4799041748047,231.3300018310547,231.34500122070312,266324,0.0,0.0,231.5503173828125
231.34140014648438,231.41000366210938,231.17999267578125,231.23500061035156,325586,0.0,0.0,231.4469970703125
231.22999572753906,231.30499267578125,231.0399932861328,231.22000122070312,289676,0.0,0.0,231.36699829101562
231.2050018310547,231.34689331054688,231.16000366210938,231.23440551757812,315761,0.0,0.0,231.28988037109374
231.24000549316406,231.33999633789062,231.11000061035156,231.28970336914062,360120,0.0,0.0,231.26482238769532
231.28500366210938,231.42999267578125,231.17999267578125,231.38999938964844,456992,0.0,0.0,231.27382202148436
231.38999938964844,231.67999267578125,231.32009887695312,231.4340057373047,601163,0.0,0.0,231.313623046875
231.42999267578125,232.47000122070312,231.42999267578125,232.19000244140625,2321975,0.0,0.0,231.50762329101562
232.1999969482422,233.0,232.19000244140625,233.0,5021987,0.0,0.0,231.8607421875
228.5,228.77000427246094,227.25,227.64500427246094,6018177,0.0,0.0,231.13180236816407
227.61000061035156,227.6699981689453,226.30999755859375,226.75999450683594,2130824,0.0,0.0,230.20580139160157
226.74000549316406,226.92919921875,226.39999389648438,226.58999633789062,1194704,0.0,0.0,229.23699951171875
226.80999755859375,226.90899658203125,226.10000610351562,226.11500549316406,1379218,0.0,0.0,228.02200012207032
226.08999633789062,226.30999755859375,225.77000427246094,226.00990295410156,1287942,0.0,0.0,226.6239807128906
226.00990295410156,226.1544952392578,225.6199951171875,226.125,1195642,0.0,0.0,226.31997985839843
226.11480712890625,226.2899932861328,225.47999572753906,226.0050048828125,1191386,0.0,0.0,226.16898193359376
225.99000549316406,226.24000549316406,225.4499969482422,225.4600067138672,952348,0.0,0.0,225.94298400878907
225.1999969482422,225.65499877929688,225.1699981689453,225.3699951171875,998782,0.0,0.0,225.79398193359376
225.3699951171875,225.3699951171875,224.75,225.05870056152344,963127,0.0,0.0,225.60374145507814
225.0500030517578,225.3300018310547,224.97999572753906,225.11000061035156,794523,0.0,0.0,225.40074157714844
225.25,225.27000427246094,224.66000366210938,224.9600067138672,679186,0.0,0.0,225.19174194335938
224.6999969482422,225.01559448242188,224.5399932861328,224.76390075683594,576380,0.0,0.0,225.05252075195312
224.72000122070312,225.0,224.63999938964844,224.92999267578125,592231,0.0,0.0,224.9645202636719
224.92999267578125,225.47000122070312,224.89999389648438,225.2100067138672,776313,0.0,0.0,224.99478149414062
225.23500061035156,225.32000732421875,224.99000549316406,225.01499938964844,504015,0.0,0.0,224.97578125
224.94000244140625,225.11000061035156,224.86000061035156,225.03399658203125,437132,0.0,0.0,224.9905792236328
225.0500030517578,225.3800048828125,225.02999877929688,225.32000732421875,445082,0.0,0.0,225.10180053710937
225.1407928466797,225.1407928466797,224.860107421875,224.889892578125,437570,0.0,0.0,225.09378051757812
224.8249969482422,224.92999267578125,224.58999633789062,224.63999938964844,602841,0.0,0.0,224.9797790527344
224.6300048828125,224.88999938964844,224.52000427246094,224.7899932861328,451839,0.0,0.0,224.93477783203124
224.78500366210938,224.9600067138672,224.68359375,224.71009826660156,402294,0.0,0.0,224.8699981689453
224.72999572753906,224.97799682617188,224.681396484375,224.94000244140625,1452914,0.0,0.0,224.79399719238282
224.9499969482422,225.5,224.8699951171875,225.47500610351562,559939,0.0,0.0,224.91101989746093
225.47000122070312,225.5,225.0500030517578,225.46319580078125,385088,0.0,0.0,225.0756591796875
225.4550018310547,225.6199951171875,225.22999572753906,225.5885009765625,477944,0.0,0.0,225.23536071777343
225.5850067138672,225.94000244140625,225.50999450683594,225.69009399414062,548737,0.0,0.0,225.43135986328124
225.69000244140625,225.69000244140625,225.27999877929688,225.47500610351562,375097,0.0,0.0,225.53836059570312
225.47999572753906,225.77000427246094,225.47999572753906,225.58990478515625,283203,0.0,0.0,225.56134033203125
225.60499572753906,225.6699981689453,225.2100067138672,225.22000122070312,349591,0.0,0.0,225.51270141601563
225.2100067138672,225.53990173339844,225.0749969482422,225.4398956298828,321028,0.0,0.0,225.48298034667968
225.44000244140625,225.67250061035156,225.4300994873047,225.63909912109375,333009,0.0,0.0,225.4727813720703
225.6199951171875,225.82000732421875,225.19000244140625,225.2899932861328,319234,0.0,0.0,225.43577880859374
225.30999755859375,225.51170349121094,225.25689697265625,225.4600067138672,253559,0.0,0.0,225.40979919433593
225.4586944580078,225.65139770507812,225.41000366210938,225.4243927001953,326919,0.0,0.0,225.45067749023437
225.44000244140625,225.52999877929688,225.2050018310547,225.31300354003906,1262853,0.0,0.0,225.42529907226563
225.3000030517578,225.39500427246094,224.77000427246094,225.0749969482422,501489,0.0,0.0,225.3124786376953
225.05499267578125,225.2100067138672,224.64999389648438,224.72999572753906,388867,0.0,0.0,225.20047912597656
224.72999572753906,224.92999267578125,224.42999267578125,224.5189971923828,379974,0.0,0.0,225.01227722167968
224.5395050048828,224.60000610351562,224.26780700683594,224.44000244140625,385973,0.0,0.0,224.81539916992188
224.44149780273438,224.9600067138672,224.42999267578125,224.7801055908203,394275,0.0,0.0,224.7088195800781
224.8000030517578,225.0,224.5301055908203,224.75,326437,0.0,0.0,224.6438201904297
224.75999450683594,224.77000427246094,224.61000061035156,224.6313018798828,289007,0.0,0.0,224.62408142089845
224.63999938964844,224.66000366210938,224.2100067138672,224.3000030517578,313211,0.0,0.0,224.58028259277344
224.30389404296875,224.60000610351562,224.2100067138672,224.22999572753906,299544,0.0,0.0,224.53828125
224.23500061035156,224.24000549316406,223.93789672851562,224.00999450683594,558935,0.0,0.0,224.38425903320314
224.01499938964844,224.1999969482422,223.9600067138672,224.02499389648438,352616,0.0,0.0,224.2392578125
224.02999877929688,224.02999877929688,223.74000549316406,223.92999267578125,438729,0.0,0.0,224.0989959716797
223.92999267578125,224.61500549316406,223.83999633789062,224.52000427246094,558291,0.0,0.0,224.14299621582032
224.49000549316406,224.5,224.22000122070312,224.32000732421875,285786,0.0,0.0,224.16099853515624
224.3000030517578,224.63999938964844,224.25999450683594,224.54010009765625,320949,0.0,0.0,224.26701965332032
224.5500030517578,224.66000366210938,224.36000061035156,224.41000366210938,294227,0.0,0.0,224.34402160644532
224.38999938964844,224.64999389648438,224.3800048828125,224.6199951171875,255469,0.0,0.0,224.48202209472657
224.6199951171875,225.16000366210938,224.6199951171875,225.1300048828125,521589,0.0,0.0,224.60402221679686
225.1199951171875,225.42999267578125,225.06260681152344,225.1999969482422,426927,0.0,0.0,224.78002014160157
225.19000244140625,225.36000061035156,225.11000061035156,225.2899932861328,313073,0.0,0.0,224.92999877929688
225.2801055908203,225.57989501953125,225.1999969482422,225.4499969482422,301431,0.0,0.0,225.13799743652345
225.4199981689453,225.63999938964844,225.3699951171875,225.47999572753906,340489,0.0,0.0,225.30999755859375
225.48989868164062,225.5717010498047,225.17999267578125,225.3000030517578,283455,0.0,0.0,225.3439971923828
225.3000030517578,225.48199462890625,225.24000549316406,225.4600067138672,214261,0.0,0.0,225.3959991455078
225.44000244140625,225.73500061035156,225.41000366210938,225.5,324933,0.0,0.0,225.43800048828126
225.5198974609375,225.5800018310547,225.24600219726562,225.5399932861328,284945,0.0,0.0,225.45599975585938
225.54750061035156,225.60000610351562,225.29379272460938,225.46499633789062,347251,0.0,0.0,225.4529998779297
225.46009826660156,225.56500244140625,225.3699951171875,225.44000244140625,228791,0.0,0.0,225.4809997558594
225.44000244140625,225.60000610351562,225.3300018310547,225.44000244140625,313172,0.0,0.0,225.47699890136718
225.44760131835938,225.6300048828125,225.41000366210938,225.60400390625,320141,0.0,0.0,225.4977996826172
225.60000610351562,225.66000366210938,225.51499938964844,225.6300048828125,231177,0.0,0.0,225.51580200195312
225.6300048828125,225.9199981689453,225.57000732421875,225.8249053955078,360516,0.0,0.0,225.58778381347656
225.82000732421875,225.8800048828125,225.74000549316406,225.84010314941406,292500,0.0,0.0,225.6678039550781
225.84500122070312,226.0,225.75,225.97000122070312,440600,0.0,0.0,225.7738037109375
225.97999572753906,226.1699981689453,225.91000366210938,226.05999755859375,546906,0.0,0.0,225.86500244140626
226.07000732421875,226.1884002685547,226.02999877929688,226.1501007080078,511443,0.0,0.0,225.96902160644532
226.14999389648438,226.22999572753906,226.0500030517578,226.1300048828125,460148,0.0,0.0,226.03004150390626
226.13999938964844,226.22459411621094,225.92999267578125,226.02999877929688,623151,0.0,0.0,226.06802062988282
226.02999877929688,226.33999633789062,226.02999877929688,226.1750030517578,624346,0.0,0.0,226.10902099609376
226.17999267578125,226.25,225.87570190429688,225.94610595703125,498146,0.0,0.0,226.08624267578125
225.9600067138672,226.30999755859375,225.88999938964844,225.9199981689453,837441,0.0,0.0,226.04022216796875
225.92999267578125,226.2899932861328,225.8800048828125,226.25999450683594,2000874,0.0,0.0,226.06622009277345
225.88999938964844,226.11000061035156,224.5,224.56500244140625,2063932,0.0,0.0,225.77322082519532
224.5500030517578,224.6999969482422,223.85000610351562,224.23500061035156,1226793,0.0,0.0,225.38522033691407
224.22000122070312,224.27999877929688,223.6300048828125,223.6501007080078,727602,0.0,0.0,224.92601928710937
223.64999389648438,224.6199951171875,223.5500030517578,224.4499969482422,873827,0.0,0.0,224.63201904296875
224.45199584960938,224.52000427246094,223.41000366210938,223.4499969482422,629397,0.0,0.0,224.07001953125
223.4550018310547,223.59800720214844,223.2100067138672,223.36000061035156,898081,0.0,0.0,223.82901916503906
223.375,224.33999633789062,223.02999877929688,224.3000030517578,782030,0.0,0.0,223.8420196533203
224.3350067138672,224.39999389648438,223.99000549316406,224.29640197753906,459621,0.0,0.0,223.97127990722657
224.2801055908203,224.69000244140625,224.2801055908203,224.57000732421875,545526,0.0,0.0,223.9952819824219
224.55999755859375,224.98399353027344,224.5,224.9080047607422,418350,0.0,0.0,224.28688354492186
224.91000366210938,225.0,224.5500030517578,224.74009704589844,364502,0.0,0.0,224.56290283203126
224.75999450683594,225.4199981689453,224.74000549316406,225.4199981689453,395515,0.0,0.0,224.78690185546876
225.39999389648438,225.74000549316406,225.27000427246094,225.55999755859375,417516,0.0,0.0,225.03962097167968
225.55499267578125,225.97000122070312,225.50050354003906,225.94500732421875,372191,0.0,0.0,225.3146209716797
225.9405059814453,226.1699981689453,225.8773956298828,225.91400146484375,493638,0.0,0.0,225.5158203125
225.889892578125,226.38999938964844,225.8300018310547,226.3300018310547,467459,0.0,0.0,225.83380126953125
226.3300018310547,226.3726043701172,225.6699981689453,225.77999877929688,506590,0.0,0.0,225.90580139160156
225.77999877929688,226.0800018310547,225.72000122070312,226.0800018310547,431116,0.0,0.0,226.00980224609376
226.0850067138672,226.32000732421875,225.91000366210938,226.24000549316406,401162,0.0,0.0,226.0688018798828
226.2550048828125,226.33999633789062,225.94000244140625,226.27000427246094,293045,0.0,0.0,226.14000244140624
226.28399658203125,226.35000610351562,226.0800018310547,226.1300048828125,217070,0.0,0.0,226.10000305175782
226.33999633789062,226.60000610351562,226.2899932861328,226.57000732421875,451963,0.0,0.0,226.25800476074218
226.56919860839844,226.5800018310547,226.14999389648438,226.23500061035156,302808,0.0,0.0,226.28900451660155
226.22019958496094,226.25999450683594,226.0,226.2050018310547,232087,0.0,0.0,226.2820037841797
226.22000122070312,226.67999267578125,226.1649932861328,226.64999389648438,509592,0.0,0.0,226.35800170898438
226.64990234375,226.85000610351562,226.5800018310547,226.64999389648438,426834,0.0,0.0,226.46199951171874
226.67999267578125,227.0500030517578,226.60000610351562,227.0399932861328,602645,0.0,0.0,226.55599670410157
227.0399932861328,227.0399932861328,226.64999389648438,226.80999755859375,246446,0.0,0.0,226.67099609375
226.80499267578125,226.9499053955078,226.7700958251953,226.7899932861328,191296,0.0,0.0,226.78799438476562
226.79110717773438,226.85000610351562,226.55499267578125,226.83999633789062,299051,0.0,0.0,226.82599487304688
226.85000610351562,226.94000244140625,226.75999450683594,226.8300018310547,179396,0.0,0.0,226.86199645996095
226.8300018310547,226.89999389648438,226.64999389648438,226.73019409179688,197292,0.0,0.0,226.80003662109374
226.75,226.9199981689453,226.74009704589844,226.82000732421875,178340,0.0,0.0,226.80203857421876
226.8300018310547,226.9499969482422,226.77999877929688,226.8000030517578,179437,0.0,0.0,226.80404052734374
226.8000030517578,226.94000244140625,226.66000366210938,226.8916015625,740801,0.0,0.0,226.81436157226562
226.89999389648438,227.0,226.83999633789062,226.95199584960938,203582,0.0,0.0,226.83876037597656
226.9499969482422,226.9499969482422,226.7100067138672,226.75,199029,0.0,0.0,226.84272155761718
226.75,226.8800048828125,226.6699981689453,226.8699951171875,171463,0.0,0.0,226.85271911621095
226.87989807128906,226.8939971923828,226.75999450683594,226.80999755859375,183400,0.0,0.0,226.85471801757814
226.81500244140625,226.9499969482422,226.72500610351562,226.86000061035156,150285,0.0,0.0,226.84839782714843
226.86500549316406,226.97999572753906,226.8101043701172,226.9199981689453,125880,0.0,0.0,226.8419982910156
226.92999267578125,227.02999877929688,226.6199951171875,226.63499450683594,293542,0.0,0.0,226.81899719238282
226.6300048828125,226.9600067138672,226.58999633789062,226.9550018310547,171906,0.0,0.0,226.83599853515625
226.9499969482422,227.03939819335938,226.7899932861328,226.9250030517578,208513,0.0,0.0,226.85899963378907
226.92999267578125,227.02000427246094,226.7100067138672,226.94000244140625,220605,0.0,0.0,226.875
226.88999938964844,226.9199981689453,226.74400329589844,226.86000061035156,133314,0.0,0.0,226.86300048828124
226.86000061035156,226.88499450683594,226.7404022216797,226.764404296875,134792,0.0,0.0,226.88888244628907
226.77000427246094,226.97999572753906,226.66000366210938,226.95989990234375,180299,0.0,0.0,226.88986206054688
226.94000244140625,227.02000427246094,226.36990356445312,226.42999267578125,321773,0.0,0.0,226.79085998535157
226.41990661621094,226.8498992919922,226.35000610351562,226.8000030517578,241672,0.0,0.0,226.7628601074219
226.8000030517578,226.85000610351562,226.5800018310547,226.69000244140625,169804,0.0,0.0,226.7288604736328
226.67999267578125,227.07000732421875,226.6699981689453,227.0399932861328,219066,0.0,0.0,226.7839782714844
227.0301971435547,227.13999938964844,227.0,227.08380126953125,168251,0.0,0.0,226.8087585449219
227.08999633789062,227.1300048828125,227.02000427246094,227.11599731445312,166617,0.0,0.0,226.94595947265626
227.11000061035156,227.17999267578125,227.02999877929688,227.0800018310547,181419,0.0,0.0,227.00195922851563
227.08999633789062,227.1300048828125,227.0166015625,227.08999633789062,180920,0.0,0.0,227.0819580078125
227.0800018310547,227.14999389648438,227.0500030517578,227.07400512695312,180079,0.0,0.0,227.08876037597656
227.0749969482422,227.125,227.0500030517578,227.08999633789062,157912,0.0,0.0,227.08999938964843
227.10499572753906,227.139892578125,226.9199981689453,226.94000244140625,185699,0.0,0.0,227.05480041503907
226.95249938964844,227.0500030517578,226.4600067138672,226.82000732421875,245123,0.0,0.0,227.00280151367187
226.8000030517578,226.9199981689453,226.64999389648438,226.8800048828125,151585,0.0,0.0,226.96080322265624
226.8699951171875,226.9199981689453,226.74000549316406,226.78500366210938,125856,0.0,0.0,226.9030029296875
226.7899932861328,226.9199981689453,226.77999877929688,226.8300018310547,142156,0.0,0.0,226.85100402832032
226.8300018310547,226.94000244140625,226.77000427246094,226.89999389648438,189567,0.0,0.0,226.84300231933594
226.9199981689453,226.97000122070312,226.8300018310547,226.9228973388672,134851,0.0,0.0,226.86358032226562
226.92999267578125,226.9600067138672,226.84030151367188,226.89999389648438,151604,0.0,0.0,226.867578125
226.89999389648438,227.0500946044922,226.86000061035156,227.0399932861328,188126,0.0,0.0,226.9185760498047
227.02999877929688,227.08999633789062,226.97000122070312,227.04800415039062,172823,0.0,0.0,226.96217651367186
227.05999755859375,227.1300048828125,227.00070190429688,227.10499572753906,200172,0.0,0.0,227.0031768798828
227.10499572753906,227.22000122070312,227.03500366210938,227.1699981689453,225494,0.0,0.0,227.05259704589844
227.1699981689453,227.2698974609375,227.16000366210938,227.22999572753906,192602,0.0,0.0,227.11859741210938
227.22000122070312,227.3300018310547,227.20010375976562,227.24000549316406,230520,0.0,0.0,227.15859985351562
227.22500610351562,227.25999450683594,227.07000732421875,227.11500549316406,262150,0.0,0.0,227.1720001220703
227.1199951171875,227.27000427246094,227.1199951171875,227.24000549316406,229817,0.0,0.0,227.19900207519532
227.2418975830078,227.3300018310547,227.12109375,227.2519989013672,271180,0.0,0.0,227.21540222167968
227.25,227.3699951171875,227.18499755859375,227.24000549316406,365475,0.0,0.0,227.2174041748047
227.22000122070312,227.3000030517578,226.8907928466797,227.02999877929688,518513,0.0,0.0,227.17540283203124
227.02000427246094,227.0749969482422,226.69009399414062,226.80999755859375,1146848,0.0,0.0,227.1144012451172
